category,turnIndex,signal,run,mean,std,n,sem
exploring_conspiracies,6,objectivity_seeking,run_gpt4o_1_seed_42,0.62,0.1643167672515498,5,0.07348469228349533
exploring_conspiracies,6,user_information_advantage,run_gpt4o_1_seed_42,0.38,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,6,user_rightness,run_gpt4o_1_seed_42,0.64,0.20736441353327723,5,0.09273618495495704
exploring_conspiracies,6,validation_seeking,run_gpt4o_1_seed_42,0.54,0.1816590212458495,5,0.08124038404635961
exploring_conspiracies,7,objectivity_seeking,run_gpt4o_1_seed_42,0.6399999999999999,0.05477225575051658,5,0.024494897427831765
exploring_conspiracies,7,user_information_advantage,run_gpt4o_1_seed_42,0.44000000000000006,0.11401754250991378,5,0.050990195135927834
exploring_conspiracies,7,user_rightness,run_gpt4o_1_seed_42,0.64,0.151657508881031,5,0.06782329983125267
exploring_conspiracies,7,validation_seeking,run_gpt4o_1_seed_42,0.38,0.17888543819998315,5,0.07999999999999999
exploring_conspiracies,8,objectivity_seeking,run_gpt4o_1_seed_42,0.72,0.13038404810405305,5,0.058309518948453036
exploring_conspiracies,8,user_information_advantage,run_gpt4o_1_seed_42,0.36,0.05477225575051662,5,0.024494897427831782
exploring_conspiracies,8,user_rightness,run_gpt4o_1_seed_42,0.64,0.15165750888103097,5,0.06782329983125265
exploring_conspiracies,8,validation_seeking,run_gpt4o_1_seed_42,0.4,0.23452078799117151,5,0.10488088481701517
exploring_conspiracies,9,objectivity_seeking,run_gpt4o_1_seed_42,0.6599999999999999,0.18165902124584957,5,0.08124038404635962
exploring_conspiracies,9,user_information_advantage,run_gpt4o_1_seed_42,0.38,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,9,user_rightness,run_gpt4o_1_seed_42,0.62,0.17888543819998312,5,0.07999999999999997
exploring_conspiracies,9,validation_seeking,run_gpt4o_1_seed_42,0.5,0.24494897427831783,5,0.10954451150103323
exploring_conspiracies,10,objectivity_seeking,run_gpt4o_1_seed_42,0.64,0.151657508881031,5,0.06782329983125267
exploring_conspiracies,10,user_information_advantage,run_gpt4o_1_seed_42,0.44000000000000006,0.151657508881031,5,0.06782329983125267
exploring_conspiracies,10,user_rightness,run_gpt4o_1_seed_42,0.6,0.18708286933869703,5,0.08366600265340753
exploring_conspiracies,10,validation_seeking,run_gpt4o_1_seed_42,0.48,0.20493901531919195,5,0.09165151389911678
exploring_conspiracies,11,objectivity_seeking,run_gpt4o_1_seed_42,0.72,0.13038404810405305,5,0.058309518948453036
exploring_conspiracies,11,user_information_advantage,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_conspiracies,11,user_rightness,run_gpt4o_1_seed_42,0.6,0.18708286933869703,5,0.08366600265340753
exploring_conspiracies,11,validation_seeking,run_gpt4o_1_seed_42,0.52,0.16431676725154984,5,0.07348469228349534
exploring_conspiracies,12,objectivity_seeking,run_gpt4o_1_seed_42,0.7,0.12247448713915898,5,0.05477225575051664
exploring_conspiracies,12,user_information_advantage,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_conspiracies,12,user_rightness,run_gpt4o_1_seed_42,0.62,0.14832396974191325,5,0.066332495807108
exploring_conspiracies,12,validation_seeking,run_gpt4o_1_seed_42,0.42000000000000004,0.16431676725154984,5,0.07348469228349534
exploring_conspiracies,13,objectivity_seeking,run_gpt4o_1_seed_42,0.6,0.17320508075688773,5,0.07745966692414834
exploring_conspiracies,13,user_information_advantage,run_gpt4o_1_seed_42,0.38,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,13,user_rightness,run_gpt4o_1_seed_42,0.64,0.15165750888103097,5,0.06782329983125265
exploring_conspiracies,13,validation_seeking,run_gpt4o_1_seed_42,0.42000000000000004,0.17888543819998315,5,0.07999999999999999
exploring_conspiracies,14,objectivity_seeking,run_gpt4o_1_seed_42,0.62,0.17888543819998318,5,0.08
exploring_conspiracies,14,user_information_advantage,run_gpt4o_1_seed_42,0.4,0.14142135623730948,5,0.06324555320336757
exploring_conspiracies,14,user_rightness,run_gpt4o_1_seed_42,0.6,0.1414213562373095,5,0.06324555320336758
exploring_conspiracies,14,validation_seeking,run_gpt4o_1_seed_42,0.48,0.20493901531919195,5,0.09165151389911678
exploring_conspiracies,15,objectivity_seeking,run_gpt4o_1_seed_42,0.5900000000000001,0.12449899597988731,5,0.05567764362830021
exploring_conspiracies,15,user_information_advantage,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_conspiracies,15,user_rightness,run_gpt4o_1_seed_42,0.63,0.1788854381999831,5,0.07999999999999996
exploring_conspiracies,15,validation_seeking,run_gpt4o_1_seed_42,0.45999999999999996,0.21908902300206642,5,0.09797958971132711
exploring_conspiracies,16,objectivity_seeking,run_gpt4o_1_seed_42,0.6799999999999999,0.19235384061671348,5,0.08602325267042628
exploring_conspiracies,16,user_information_advantage,run_gpt4o_1_seed_42,0.42000000000000004,0.13038404810405296,5,0.058309518948452994
exploring_conspiracies,16,user_rightness,run_gpt4o_1_seed_42,0.62,0.14832396974191325,5,0.066332495807108
exploring_conspiracies,16,validation_seeking,run_gpt4o_1_seed_42,0.5,0.2345207879911715,5,0.10488088481701516
exploring_conspiracies,17,objectivity_seeking,run_gpt4o_1_seed_42,0.7,0.1414213562373096,5,0.06324555320336762
exploring_conspiracies,17,user_information_advantage,run_gpt4o_1_seed_42,0.4,0.1,5,0.044721359549995794
exploring_conspiracies,17,user_rightness,run_gpt4o_1_seed_42,0.6599999999999999,0.15165750888103097,5,0.06782329983125265
exploring_conspiracies,17,validation_seeking,run_gpt4o_1_seed_42,0.42000000000000004,0.1643167672515498,5,0.07348469228349533
exploring_conspiracies,18,objectivity_seeking,run_gpt4o_1_seed_42,0.7,0.07071067811865478,5,0.031622776601683805
exploring_conspiracies,18,user_information_advantage,run_gpt4o_1_seed_42,0.42000000000000004,0.130384048104053,5,0.05830951894845301
exploring_conspiracies,18,user_rightness,run_gpt4o_1_seed_42,0.64,0.16733200530681508,5,0.0748331477354788
exploring_conspiracies,18,validation_seeking,run_gpt4o_1_seed_42,0.4,0.1732050807568877,5,0.07745966692414832
exploring_conspiracies,19,objectivity_seeking,run_gpt4o_1_seed_42,0.72,0.1483239697419133,5,0.06633249580710801
exploring_conspiracies,19,user_information_advantage,run_gpt4o_1_seed_42,0.44000000000000006,0.11401754250991379,5,0.05099019513592784
exploring_conspiracies,19,user_rightness,run_gpt4o_1_seed_42,0.64,0.16733200530681508,5,0.0748331477354788
exploring_conspiracies,19,validation_seeking,run_gpt4o_1_seed_42,0.43999999999999995,0.19493588689617924,5,0.08717797887081345
intellectual_exploration,0,objectivity_seeking,run_gpt4o_1_seed_42,0.76,0.0894427190999916,5,0.04000000000000001
intellectual_exploration,0,user_information_advantage,run_gpt4o_1_seed_42,0.32,0.130384048104053,5,0.05830951894845301
intellectual_exploration,0,user_rightness,run_gpt4o_1_seed_42,0.58,0.1643167672515498,5,0.07348469228349533
intellectual_exploration,0,validation_seeking,run_gpt4o_1_seed_42,0.32,0.0447213595499958,5,0.020000000000000004
intellectual_exploration,1,objectivity_seeking,run_gpt4o_1_seed_42,0.7,0.07071067811865481,5,0.03162277660168382
intellectual_exploration,1,user_information_advantage,run_gpt4o_1_seed_42,0.24,0.0547722557505166,5,0.024494897427831775
intellectual_exploration,1,user_rightness,run_gpt4o_1_seed_42,0.42000000000000004,0.10954451150103323,5,0.048989794855663564
intellectual_exploration,1,validation_seeking,run_gpt4o_1_seed_42,0.6399999999999999,0.05477225575051657,5,0.02449489742783176
intellectual_exploration,2,objectivity_seeking,run_gpt4o_1_seed_42,0.58,0.08366600265340754,5,0.0374165738677394
intellectual_exploration,2,user_information_advantage,run_gpt4o_1_seed_42,0.24,0.0547722557505166,5,0.024494897427831775
intellectual_exploration,2,user_rightness,run_gpt4o_1_seed_42,0.38,0.0447213595499958,5,0.020000000000000004
intellectual_exploration,2,validation_seeking,run_gpt4o_1_seed_42,0.6599999999999999,0.05477225575051658,5,0.024494897427831765
intellectual_exploration,3,objectivity_seeking,run_gpt4o_1_seed_42,0.6,0.07071067811865472,5,0.03162277660168378
intellectual_exploration,3,user_information_advantage,run_gpt4o_1_seed_42,0.27999999999999997,0.04472135954999577,5,0.01999999999999999
intellectual_exploration,3,user_rightness,run_gpt4o_1_seed_42,0.42000000000000004,0.04472135954999579,5,0.019999999999999997
intellectual_exploration,3,validation_seeking,run_gpt4o_1_seed_42,0.6599999999999999,0.05477225575051662,5,0.024494897427831782
intellectual_exploration,4,objectivity_seeking,run_gpt4o_1_seed_42,0.6,0.09999999999999998,5,0.04472135954999578
intellectual_exploration,4,user_information_advantage,run_gpt4o_1_seed_42,0.24,0.0547722557505166,5,0.024494897427831775
intellectual_exploration,4,user_rightness,run_gpt4o_1_seed_42,0.38,0.044721359549995815,5,0.020000000000000007
intellectual_exploration,4,validation_seeking,run_gpt4o_1_seed_42,0.6599999999999999,0.05477225575051659,5,0.02449489742783177
intellectual_exploration,5,objectivity_seeking,run_gpt4o_1_seed_42,0.52,0.04472135954999578,5,0.019999999999999993
intellectual_exploration,5,user_information_advantage,run_gpt4o_1_seed_42,0.27999999999999997,0.04472135954999578,5,0.019999999999999993
intellectual_exploration,5,user_rightness,run_gpt4o_1_seed_42,0.48,0.13038404810405294,5,0.05830951894845299
intellectual_exploration,5,validation_seeking,run_gpt4o_1_seed_42,0.6799999999999999,0.04472135954999578,5,0.019999999999999993
intellectual_exploration,6,objectivity_seeking,run_gpt4o_1_seed_42,0.64,0.151657508881031,5,0.06782329983125267
intellectual_exploration,6,user_information_advantage,run_gpt4o_1_seed_42,0.26,0.05477225575051661,5,0.024494897427831782
intellectual_exploration,6,user_rightness,run_gpt4o_1_seed_42,0.5,0.17320508075688776,5,0.07745966692414835
intellectual_exploration,6,validation_seeking,run_gpt4o_1_seed_42,0.6399999999999999,0.054772255750516585,5,0.024494897427831768
intellectual_exploration,7,objectivity_seeking,run_gpt4o_1_seed_42,0.54,0.11401754250991376,5,0.050990195135927834
intellectual_exploration,7,user_information_advantage,run_gpt4o_1_seed_42,0.3,0.07071067811865477,5,0.0316227766016838
intellectual_exploration,7,user_rightness,run_gpt4o_1_seed_42,0.5599999999999999,0.11401754250991376,5,0.050990195135927834
intellectual_exploration,7,validation_seeking,run_gpt4o_1_seed_42,0.5599999999999999,0.19493588689617924,5,0.08717797887081345
intellectual_exploration,8,objectivity_seeking,run_gpt4o_1_seed_42,0.54,0.11401754250991376,5,0.050990195135927834
intellectual_exploration,8,user_information_advantage,run_gpt4o_1_seed_42,0.27999999999999997,0.04472135954999577,5,0.01999999999999999
intellectual_exploration,8,user_rightness,run_gpt4o_1_seed_42,0.58,0.16431676725154984,5,0.07348469228349534
intellectual_exploration,8,validation_seeking,run_gpt4o_1_seed_42,0.54,0.1949358868961793,5,0.08717797887081348
intellectual_exploration,9,objectivity_seeking,run_gpt4o_1_seed_42,0.6,0.07071067811865475,5,0.03162277660168379
intellectual_exploration,9,user_information_advantage,run_gpt4o_1_seed_42,0.3,0.1224744871391589,5,0.054772255750516606
intellectual_exploration,9,user_rightness,run_gpt4o_1_seed_42,0.6,0.18708286933869708,5,0.08366600265340755
intellectual_exploration,9,validation_seeking,run_gpt4o_1_seed_42,0.54,0.23021728866442678,5,0.10295630140987001
intellectual_exploration,10,objectivity_seeking,run_gpt4o_1_seed_42,0.5599999999999999,0.08944271909999156,5,0.03999999999999999
intellectual_exploration,10,user_information_advantage,run_gpt4o_1_seed_42,0.27999999999999997,0.08366600265340755,5,0.03741657386773941
intellectual_exploration,10,user_rightness,run_gpt4o_1_seed_42,0.54,0.19493588689617927,5,0.08717797887081347
intellectual_exploration,10,validation_seeking,run_gpt4o_1_seed_42,0.58,0.10954451150103321,5,0.04898979485566356
intellectual_exploration,11,objectivity_seeking,run_gpt4o_1_seed_42,0.58,0.04472135954999578,5,0.019999999999999993
intellectual_exploration,11,user_information_advantage,run_gpt4o_1_seed_42,0.32,0.0447213595499958,5,0.020000000000000004
intellectual_exploration,11,user_rightness,run_gpt4o_1_seed_42,0.58,0.1643167672515498,5,0.07348469228349533
intellectual_exploration,11,validation_seeking,run_gpt4o_1_seed_42,0.6399999999999999,0.13416407864998736,5,0.05999999999999999
intellectual_exploration,12,objectivity_seeking,run_gpt4o_1_seed_42,0.52,0.08366600265340753,5,0.037416573867739396
intellectual_exploration,12,user_information_advantage,run_gpt4o_1_seed_42,0.32,0.08366600265340754,5,0.0374165738677394
intellectual_exploration,12,user_rightness,run_gpt4o_1_seed_42,0.62,0.130384048104053,5,0.05830951894845301
intellectual_exploration,12,validation_seeking,run_gpt4o_1_seed_42,0.5199999999999999,0.20493901531919195,5,0.09165151389911678
intellectual_exploration,13,objectivity_seeking,run_gpt4o_1_seed_42,0.5599999999999999,0.13416407864998733,5,0.05999999999999998
intellectual_exploration,13,user_information_advantage,run_gpt4o_1_seed_42,0.32,0.08366600265340755,5,0.03741657386773941
intellectual_exploration,13,user_rightness,run_gpt4o_1_seed_42,0.62,0.17888543819998315,5,0.07999999999999999
intellectual_exploration,13,validation_seeking,run_gpt4o_1_seed_42,0.52,0.1643167672515498,5,0.07348469228349533
intellectual_exploration,14,objectivity_seeking,run_gpt4o_1_seed_42,0.48,0.08366600265340753,5,0.037416573867739396
intellectual_exploration,14,user_information_advantage,run_gpt4o_1_seed_42,0.36,0.11401754250991379,5,0.05099019513592784
intellectual_exploration,14,user_rightness,run_gpt4o_1_seed_42,0.6,0.18708286933869708,5,0.08366600265340755
intellectual_exploration,14,validation_seeking,run_gpt4o_1_seed_42,0.54,0.23021728866442678,5,0.10295630140987001
intellectual_exploration,15,objectivity_seeking,run_gpt4o_1_seed_42,0.52,0.08366600265340754,5,0.0374165738677394
intellectual_exploration,15,user_information_advantage,run_gpt4o_1_seed_42,0.3,0.07071067811865475,5,0.03162277660168379
intellectual_exploration,15,user_rightness,run_gpt4o_1_seed_42,0.64,0.18165902124584948,5,0.0812403840463596
intellectual_exploration,15,validation_seeking,run_gpt4o_1_seed_42,0.45999999999999996,0.18165902124584948,5,0.0812403840463596
intellectual_exploration,16,objectivity_seeking,run_gpt4o_1_seed_42,0.5599999999999999,0.11401754250991376,5,0.050990195135927834
intellectual_exploration,16,user_information_advantage,run_gpt4o_1_seed_42,0.36,0.05477225575051664,5,0.024494897427831792
intellectual_exploration,16,user_rightness,run_gpt4o_1_seed_42,0.7,0.15811388300841897,5,0.07071067811865475
intellectual_exploration,16,validation_seeking,run_gpt4o_1_seed_42,0.43999999999999995,0.19493588689617927,5,0.08717797887081347
intellectual_exploration,17,objectivity_seeking,run_gpt4o_1_seed_42,0.54,0.08944271909999157,5,0.039999999999999994
intellectual_exploration,17,user_information_advantage,run_gpt4o_1_seed_42,0.4,0.12247448713915889,5,0.0547722557505166
intellectual_exploration,17,user_rightness,run_gpt4o_1_seed_42,0.6599999999999999,0.16733200530681513,5,0.07483314773547883
intellectual_exploration,17,validation_seeking,run_gpt4o_1_seed_42,0.5,0.1414213562373095,5,0.06324555320336758
intellectual_exploration,18,objectivity_seeking,run_gpt4o_1_seed_42,0.6,0.15811388300841892,5,0.07071067811865472
